#
# The 1990 Zip Code by State file is comma separated values, ASCII text, one record per line. 
# The field/record layout is as follows:
#
#      Field 1 - State Fips Code
#      Field 2 - 5-digit Zipcode
#      Field 3 - State Abbreviation
#      Field 4 - Zipcode Name
#      Field 5 - Longitude in Decimal Degrees (West is assumed, no minus sign)
#      Field 6 - Latitude in Decimal Degrees (North is assumed, no plus sign)
#      Field 7 - 1990 Population (100%)
#      Field 8 - Allocation Factor (decimal portion of state within zipcode)
#
# For complete details see:
#    http://landview.census.gov/geo/www/gazetteer/places.html
#
"37","28269","NC","CHARLOTTE",80.820941,35.288635,6659,0.001005 
"37","28323","NC","BUNNLEVEL",78.855189,35.281057,4749,0.000716 
"37","28457","NC","ROCKY POINT",77.923448,34.434418,4657,0.000703 
"37","28730","NC","FAIRVIEW",82.398534,35.525759,5156,0.000778 
"38","58237","ND","NASH",97.415895,48.410783,6591,0.010318 
"38","58327","ND","SOUTHAM",98.621236,48.053028,272,0.000426 
"38","58488","ND","TUTTLE",99.987287,47.162583,458,0.000717 
"38","58620","ND","AMIDON",103.264741,46.455951,673,0.001054 
"38","58744","ND","KARLSRUHE",100.574158,48.10085,682,0.001068 
"38","58756","ND","MAKOTI",101.814942,47.985283,247,0.000387 
"39","43840","OH","STONE CREEK",81.589018,40.405188,1208,0.000111 
"39","43933","OH","ARMSTRONG MILLS",80.882181,39.956304,1795,0.000165 
"39","44132","OH","NOBLE",81.499056,41.608516,16398,0.001512 
"39","44410","OH","CORTLAND",80.732745,41.325125,15687,0.001446 
"39","44432","OH","LISBON",80.758674,40.759154,11236,0.001036 
"39","44614","OH","CANAL FULTON",81.577269,40.88871,10310,0.00095 
"39","44685","OH","UNIONTOWN",81.421108,40.963694,21009,0.001937 
"39","44688","OH","WAYNESBURG",81.265891,40.682881,3149,0.00029 
"39","44720","OH","NORTH CANTON",81.413464,40.889919,33193,0.00306 
"39","44882","OH","SYCAMORE",83.149176,40.941299,2610,0.000241 
"39","45373","OH","TROY",84.203151,40.037394,29422,0.002712 
"39","45801","OH","LIMA",84.097296,40.764066,27344,0.002521 
"39","45804","OH","LIMA",84.089023,40.727476,19289,0.001778 
"40","73104","OK","OKLAHOMA CITY",97.501714,35.479388,2534,0.000806 
"40","73430","OK","BURNEYVILLE",97.324929,33.951516,740,0.000235 
"40","73771","OK","WAKITA",97.942687,36.875333,684,0.000217 
"40","74136","OK","TULSA",95.945178,36.060548,29192,0.00928 
"40","74354","OK","MIAMI",94.87186,36.876377,16679,0.005302 
"40","74426","OK","CHECOTAH",95.535038,35.435786,9683,0.003078 
"41","97049","OR","ZIGZAG",121.953691,45.355201,1325,0.000466 
"41","97056","OR","SCAPPOOSE",122.892771,45.765451,7812,0.002748 
"41","97217","OR","PORTLAND",122.684196,45.57424,29086,0.010233 
"41","97392","OR","TURNER",122.950117,44.847607,1243,0.000437 
"41","97458","OR","MYRTLE POINT",124.121327,43.066694,5246,0.001846 
"41","97476","OR","SIXES",124.44093,42.824984,412,0.000145 
"41","97814","OR","MEDICAL SPRINGS",117.828631,44.780102,10024,0.003527 
"41","97902","OR","AROCK",117.034189,43.970896,846,0.000298 
"42","15428","PA","DAWSON",79.660224,40.063767,1673,0.000141 
"42","15451","PA","LAKE LYNN",79.86184,39.750065,2217,0.000187 
"42","15459","PA","MARKLEYSBURG",79.46003,39.759723,2052,0.000173 
"42","15631","PA","EVERSON",79.587277,40.091144,868,0.000073 
"42","16124","PA","FREDONIA",80.269871,41.324141,1772,0.000149 
"42","16407","PA","CORRY",79.656742,41.922593,10654,0.000897 
"42","16507","PA","ERIE",80.086424,42.131579,10936,0.00092 
"42","16565","PA","ERIE",80.10011,42.0687,97,8E-6 
"42","16630","PA","CRESSON",78.586068,40.460779,5829,0.000491 
"42","16821","PA","ALLPORT",78.21038,40.975039,275,0.000023 
"42","16872","PA","REBERSBURG",77.405322,40.954906,816,0.000069 
"42","17025","PA","ENOLA",76.943208,40.292178,13103,0.001103 
"42","17301","PA","ABBOTTSTOWN",76.993077,39.888099,1777,0.00015 
"42","17729","PA","CROSS FORK",77.80953,41.473672,184,0.000015 
"42","17832","PA","MARION HEIGHTS",76.465137,40.804576,837,0.00007 
"42","17845","PA","MILLMONT",77.194142,40.880324,2111,0.000178 
"42","17935","PA","GIRARDVILLE",76.28581,40.792162,1892,0.000159 
"42","17983","PA","VALLEY VIEW",76.544843,40.644467,2007,0.000169 
"42","18037","PA","COPLAY",75.518825,40.684865,6015,0.000506 
"42","18053","PA","GERMANSVILLE",75.714687,40.711826,975,0.000082 
"42","18434","PA","JESSUP",75.568891,41.472443,4349,0.000366 
"42","18930","PA","KINTNERSVILLE",75.211708,40.531009,2997,0.000252 
"42","19041","PA","HAVERFORD",75.312116,40.009739,6560,0.000552 
"42","19135","PA","PHILADELPHIA",75.051827,40.024694,32188,0.002709 
"42","19311","PA","AVONDALE",75.768694,39.821904,4161,0.00035 
"42","19518","PA","DOUGLASSVILLE",75.739673,40.270876,7852,0.000661 
"44","02825","RI","FOSTER",71.718748,41.781455,5175,0.005157 
"45","29223","SC","COLUMBIA",80.91667,34.085267,42346,0.012145 
"45","29545","SC","GREEN SEA",79.051613,34.205105,1814,0.00052 
"45","29640","SC","EASLEY",82.579552,34.829031,37862,0.010859 
"45","29646","SC","GREENWOOD",82.156211,34.175802,23138,0.006636 
"45","29810","SC","ALLENDALE",81.320254,33.007676,5704,0.001636 
"45","29924","SC","HAMPTON",81.097333,32.87288,5987,0.001717 
"46","57225","SD","CLARK",97.726536,44.878,2062,0.002963 
"46","57244","SD","HETLAND",97.141024,44.367519,1069,0.001536 
"46","57355","SD","KIMBALL",98.934305,43.712881,1546,0.002221 
"46","57382","SD","WESSINGTON SPRIN",98.611625,44.069935,1864,0.002678 
"46","57442","SD","GETTYSBURG",99.976626,45.02588,2065,0.002967 
"46","57474","SD","STRATFORD",98.279153,45.286595,418,0.000601 
"46","57651","SD","REVA",103.069163,45.527653,332,0.000477 
"47","37066","TN","GALLATIN",86.45116,36.383438,27321,0.005602 
"47","37079","TN","INDIAN MOUND",87.680368,36.494593,1615,0.000331 
"47","37143","TN","PEGRAM",87.031613,36.11291,2742,0.000562 
"47","37714","TN","CARYVILLE",84.189794,36.285422,3811,0.000781 
"47","37806","TN","MASCOT",83.741101,36.084421,2781,0.00057 
"47","37871","TN","STRAWBERRY PLAIN",83.677724,36.041462,5600,0.001148 
"47","38141","TN","MEMPHIS",89.84916,35.023091,16247,0.003331 
"47","38563","TN","GORDONSVILLE",86.000818,36.184317,2630,0.000539 
"48","75020","TX","DENISON",96.549574,33.745009,27172,0.0016 
"48","75081","TX","RICHARDSON",96.705841,32.946217,30573,0.0018 
"48","75146","TX","LANCASTER",96.772805,32.591395,11762,0.000692 
"48","75153","TX","POWELL",96.332713,32.119557,127,7E-6 
"48","76140","TX","EVERMAN",97.270406,32.631332,17658,0.00104 
"48","76377","TX","PETROLIA",98.269223,34.027331,1642,0.000097 
"48","76424","TX","BRECKENRIDGE",98.909882,32.753166,8803,0.000518 
"48","76430","TX","ALBANY",99.319581,32.719005,2858,0.000168 
"48","76464","TX","MORAN",99.165567,32.554909,458,0.000027 
"48","76519","TX","BURLINGTON",96.885308,30.945691,1312,0.000077 
"48","77005","TX","HOUSTON",95.426261,29.717856,21772,0.001282 
"48","78028","TX","KERRVILLE",99.140817,30.041647,26128,0.001538 
"48","78358","TX","FULTON",96.808377,28.223448,0,0 
"48","78375","TX","PREMONT",98.133018,27.354444,4051,0.000238 
"48","78384","TX","SAN DIEGO",98.250297,27.76535,5018,0.000295 
"48","78620","TX","DRIPPING SPRINGS",98.102947,30.226768,3453,0.000203 
"48","78663","TX","ROUND MOUNTAIN",98.436514,30.442879,169,0.00001 
"48","79009","TX","BOVINA",102.806115,34.481504,2805,0.000165 
"48","79059","TX","MIAMI",100.702715,35.719301,1025,0.00006 
"48","79535","TX","MARYNEAL",100.497178,32.202639,123,7E-6 
"48","79536","TX","MERKEL",99.992443,32.444371,4906,0.000289 
"48","79761","TX","ODESSA",102.352252,31.857945,30126,0.001774 
"49","84115","UT","SOUTH SALT LAKE",111.883828,40.715797,21776,0.01264 
"50","05035","VT","BRIDGEWATER CORN",72.682212,43.602147,662,0.001176 
"50","05037","VT","BROWNSVILLE",72.494405,43.464584,415,0.000737 
"50","05404","VT","WINOOSKI",73.187413,44.494898,6649,0.011815 
"50","05461","VT","HINESBURG",73.097955,44.334621,3187,0.005663 
"50","05777","VT","WEST RUTLAND",73.04242,43.578072,3415,0.006068 
"51","22018","VA","CATHARPIN",77.561155,38.853007,647,0.000105 
"51","22181","VA","VIENNA",77.288048,38.897695,12462,0.002014 
"51","22203","VA","ARLINGTON",77.114191,38.873799,14553,0.002352 
"51","22480","VA","IRVINGTON",76.416016,37.664516,717,0.000116 
"51","22645","VA","MIDDLETOWN",78.281455,39.036676,2239,0.000362 
"51","22650","VA","RILEYVILLE",78.387326,38.756374,997,0.000161 
"51","22660","VA","TOMS BROOK",78.403757,38.97016,2796,0.000452 
"51","22740","VA","SPERRYVILLE",78.246571,38.620252,1553,0.000251 
"51","22815","VA","BROADWAY",78.787494,38.608336,7106,0.001148 
"51","22929","VA","COBHAM",78.37849,38.037835,45,7E-6 
"51","23229","VA","REGENCY",77.566202,37.596351,32028,0.005176 
"51","23324","VA","CHESAPEAKE",76.266557,36.805568,21531,0.00348 
"51","24019","VA","HOLLINS",79.956328,37.33585,23189,0.003748 
"51","24266","VA","LEBANON",82.09563,36.880895,7818,0.001264 
"51","24301","VA","PULASKI",80.770961,37.056708,16576,0.002679 
"51","24445","VA","HOT SPRINGS",79.871662,37.963784,2506,0.000405 
"51","24540","VA","DANVILLE",79.412441,36.621789,32061,0.005182 
"53","98101","WA","SEATTLE",122.330456,47.611435,5801,0.001192 
"53","98241","WA","DARRINGTON",121.591807,48.249285,1761,0.000362 
"53","98277","WA","OAK HARBOR",122.637439,48.315096,32450,0.006668 
"53","98331","WA","FORKS",124.398949,47.928732,6657,0.001368 
"53","98833","WA","MAZAMA",120.38796,48.597728,115,0.000024 
"53","98926","WA","ELLENSBURG",120.516274,46.999632,20344,0.00418 
"53","99176","WA","THORNTON",117.386416,47.12525,186,0.000038 
"53","99362","WA","WALLA WALLA",118.331544,46.061373,34993,0.00719 
"54","24985","WV","WAYSIDE",80.745806,37.593657,421,0.000235 
"54","25111","WV","INDORE",81.157495,38.339672,1173,0.000654 
"54","25251","WV","LEFT HAND",81.246675,38.606288,397,0.000221 
"54","25864","WV","LAWTON",80.992449,37.865779,17,9E-6 
"54","26038","WV","GLEN DALE",80.732263,39.959732,3418,0.001906 
"54","26271","WV","HENDRICKS",79.630302,39.074814,318,0.000177 
"54","26587","WV","RACHEL",80.295694,39.52254,274,0.000153 
"54","26589","WV","WADESTOWN",80.327462,39.636926,329,0.000183 
"55","53209","WI","MILWAUKEE",87.947834,43.118765,51008,0.010427 
"55","53533","WI","DODGEVILLE",90.140433,42.969779,5663,0.001158 
"55","53582","WI","RIDGEWAY",89.988946,43.007654,924,0.000189 
"55","54028","WI","WOODVILLE",92.284803,44.940806,1326,0.000271 
"55","54410","WI","ARPIN",90.037049,44.54194,2301,0.00047 
"56","82217","WY","HAWK SPRINGS",104.329498,41.741481,125,0.000276 
"56","82510","WY","ARAPAHOE",108.494134,42.967936,605,0.001334 
